user_id,final_recs
1803,"[997349, 879755, 1062966, 1086001, 5569230]"
1804,"[1075007, 1065593, 879755, 1029743, 1127831]"
1805,"[1065017, 1065593, 1038217, 948670, 852856]"
1806,"[12810391, 1065593, 879755, 1029743, 1076875]"
1807,"[929178, 1065593, 1038217, 1073150, 1126899]"
1808,"[1071209, 1065593, 1038217, 1005186, 1053690]"
1809,"[848029, 1038217, 995242, 1039156, 1055504]"
1810,"[1108094, 1038217, 981760, 7433029, 1029743]"
1811,"[848029, 1038217, 857262, 1135258, 1072685]"
1812,"[848029, 1038217, 5591490, 916463, 852014]"
1814,"[70200, 1065593, 1038217, 43020, 10462789]"
1815,"[829291, 1038217, 981760, 990256, 971922]"
1816,"[9526574, 1065593, 1038217, 1029743, 827570]"
1817,"[1020208, 1065593, 1038217, 995242, 1036106]"
1818,"[848029, 1065593, 960641, 1119632, 7410361]"
1819,"[924006, 1065593, 1038217, 995242, 995965]"
1820,"[12984576, 1065593, 1038217, 8090546, 880427]"
1821,"[936322, 1038217, 981760, 1106523, 8090521]"
1823,"[13213240, 879755, 1062966, 1070820, 1006264]"
1824,"[966718, 1065593, 879755, 1106523, 833584]"
1826,"[848029, 879755, 1029743, 908531, 1033234]"
1827,"[848029, 1065593, 1029743, 5568378, 854405]"
1829,"[921438, 1065593, 1038217, 995242, 1001827]"
1831,"[12810391, 1038217, 981760, 909268, 1035842]"
1832,"[848029, 1038217, 879755, 8293703, 1058997]"
1833,"[874972, 1065593, 893501, 908531, 1133018]"
1834,"[1054402, 879755, 1062966, 1029743, 1040807]"
1835,"[5575597, 1065593, 1038217, 1026258, 1015067]"
1837,"[835630, 1065593, 1038217, 8090537, 867262]"
1839,"[14025593, 1065593, 1038217, 9553048, 1136654]"
1841,"[859826, 1065593, 1038217, 925350, 999858]"
1842,"[866488, 1065593, 1038217, 993638, 986912]"
1843,"[7410217, 1065593, 981760, 870165, 849202]"
1845,"[1061228, 1065593, 1038217, 1126899, 9881593]"
1846,"[848029, 1065593, 5569471, 839208, 5567502]"
1847,"[6533765, 1065593, 879755, 862349, 951590]"
1848,"[5569615, 1065593, 1038217, 1135834, 894439]"
1849,"[974156, 879755, 1062966, 1005186, 1029743]"
1850,"[894499, 1065593, 879755, 862349, 1110142]"
1851,"[848029, 1038217, 5569374, 1127831, 916122]"
1852,"[948670, 1062966, 1092026, 1029743, 1127831]"
1854,"[5565086, 1065593, 1038217, 862822, 9245046]"
1856,"[948670, 1062966, 1092026, 986912, 978077]"
1857,"[12984576, 1065593, 879755, 1031316, 1009368]"
1858,"[860248, 1065593, 1038217, 8119101, 870515]"
1859,"[6979437, 1065593, 1038217, 7443278, 1127831]"
1861,"[844462, 1065593, 879755, 1029743, 981760]"
1862,"[10121561, 1065593, 1038217, 1028816, 1091365]"
1864,"[1072538, 1065593, 1038217, 965842, 995242]"
1865,"[1130729, 1065593, 1038217, 1070820, 935578]"
1866,"[848029, 1065593, 928092, 1053282, 1029743]"
1867,"[849202, 1065593, 1038217, 994894, 1111684]"
1868,"[1103808, 1065593, 1038217, 8090537, 841228]"
1869,"[8020166, 1038217, 879755, 1126899, 916122]"
1870,"[848029, 1065593, 1070820, 914318, 981760]"
1871,"[848029, 1065593, 922444, 854852, 944836]"
1872,"[1108094, 1065593, 879755, 12263408, 12384779]"
1873,"[6533765, 1065593, 1038217, 1106523, 1135681]"
1874,"[848029, 1065593, 13842088, 1016800, 1132771]"
1875,"[848029, 1065593, 1037863, 979707, 13213410]"
1877,"[1013928, 1065593, 981760, 1075470, 12648296]"
1879,"[948670, 1065593, 1038217, 951590, 933835]"
1880,"[921438, 1038217, 879755, 1106523, 9707240]"
1881,"[1112592, 1065593, 1038217, 995242, 901062]"
1883,"[874972, 879755, 833025, 891505, 1092026]"
1884,"[1078356, 1038217, 879755, 983267, 7441210]"
1885,"[848029, 1065593, 1058997, 981760, 951590]"
1886,"[848029, 1065593, 1106523, 1092026, 879755]"
1887,"[943275, 1065593, 1038217, 908531, 1039348]"
1889,"[948239, 1065593, 1038217, 1132911, 1022848]"
1890,"[848029, 1065593, 1126899, 1061982, 903325]"
1891,"[1070723, 1065593, 1038217, 1055425, 962797]"
1892,"[6533765, 893501, 1119051, 1093413, 1068719]"
1893,"[848029, 1065593, 1029743, 981760, 951590]"
1894,"[1065538, 1038217, 879755, 1065593, 1137771]"
1895,"[1082069, 879755, 1062966, 1133018, 921243]"
1896,"[874972, 1065593, 1038217, 12263788, 1075368]"
1899,"[879734, 1065593, 1038217, 951590, 1122358]"
1900,"[9831557, 1065593, 1038217, 898847, 1037332]"
1901,"[1013928, 1038217, 893501, 1005186, 988009]"
1902,"[1129049, 879755, 1092026, 1058997, 1056509]"
1904,"[848029, 1065593, 1058997, 896862, 1127831]"
1905,"[848029, 1065593, 1005456, 1106523, 837270]"
1906,"[1034176, 1065593, 879755, 871633, 1115800]"
1907,"[12185568, 1038217, 879755, 1057260, 1125601]"
1909,"[955259, 1065593, 1038217, 884333, 5592734]"
1911,"[1038663, 879755, 1062966, 1058997, 1118033]"
1912,"[956400, 1065593, 879755, 865026, 1036486]"
1914,"[1089758, 1065593, 1038217, 5574377, 862349]"
1916,"[982320, 1065593, 1038217, 885290, 981494]"
1917,"[975085, 879755, 833025, 1010190, 923746]"
1918,"[1118235, 1065593, 1038217, 1029743, 890610]"
1919,"[8181119, 1038217, 879755, 1065593, 1133018]"
1920,"[9677366, 1065593, 1038217, 1019643, 1079941]"
1921,"[909497, 1065593, 1038217, 954642, 962671]"
1922,"[12262679, 1065593, 1038217, 873550, 10457044]"
1923,"[8249164, 1065593, 1038217, 992986, 9420064]"
1924,"[908843, 879755, 1062966, 965772, 908531]"
1925,"[834396, 1065593, 1038217, 1106523, 951590]"
1926,"[12262830, 1038217, 879755, 849098, 8118508]"
1927,"[913482, 1065593, 1038217, 951590, 1029743]"
1928,"[948670, 1065593, 1038217, 983584, 862349]"
1929,"[849202, 879755, 1062966, 951590, 981760]"
1930,"[5575597, 1065593, 1038217, 935460, 1122358]"
1931,"[831407, 1065593, 879755, 1133018, 981760]"
1932,"[12262778, 1065593, 1038217, 10344971, 916122]"
1933,"[6533765, 1065593, 879755, 1106523, 7167967]"
1935,"[998519, 1065593, 879755, 1126899, 832473]"
1936,"[6533765, 1038217, 879755, 1029743, 861445]"
1937,"[5592071, 1038217, 981760, 983936, 900418]"
1938,"[848029, 1065593, 8293439, 976114, 842249]"
1939,"[865907, 1065593, 1038217, 859075, 896085]"
1940,"[848029, 1038217, 1096317, 1028816, 1094924]"
1941,"[848029, 1038217, 1133018, 998206, 8090521]"
1942,"[6704452, 1065593, 1038217, 1110572, 5585510]"
1943,"[6533765, 1065593, 1038217, 1029743, 1097239]"
1944,"[849202, 1065593, 1038217, 1070820, 994223]"
1945,"[865907, 1038217, 879755, 1029743, 1006878]"
1946,"[1069312, 1038217, 879755, 1070820, 923746]"
1947,"[8293437, 1065593, 1038217, 845307, 1126899]"
1948,"[848029, 1038217, 1058997, 916993, 1055015]"
1949,"[908843, 1065593, 879755, 1038038, 1127831]"
1950,"[9835223, 1038217, 981760, 1131321, 1126895]"
1951,"[848029, 1065593, 1127831, 1029743, 981760]"
1952,"[848029, 1065593, 1029743, 995502, 1038217]"
1953,"[12812261, 1065593, 1038217, 916122, 986912]"
1954,"[1129049, 1065593, 1038217, 1026118, 1019247]"
1955,"[886991, 1038217, 833025, 1063739, 1053058]"
1956,"[9420180, 1065593, 1038217, 1126899, 951590]"
1957,"[13115590, 1065593, 1038217, 9245108, 962229]"
1958,"[848029, 1065593, 1005186, 6703789, 821845]"
1959,"[866548, 1065593, 1038217, 923746, 896085]"
1960,"[12731702, 1065593, 1038217, 839656, 1044078]"
1961,"[1061228, 1038217, 879755, 1106523, 925626]"
1962,"[1124579, 1065593, 981760, 1056509, 1076580]"
1963,"[848029, 1038217, 5569374, 859075, 850807]"
1964,"[848029, 1038217, 862732, 1127831, 1056973]"
1965,"[1075007, 1065593, 981760, 1058997, 1071812]"
1966,"[956599, 879755, 1062966, 7025106, 950271]"
1967,"[933361, 1038217, 879755, 1031833, 1127831]"
1968,"[848029, 1065593, 902856, 1122358, 9707137]"
1969,"[1013928, 879755, 833025, 1029743, 871514]"
1970,"[1013928, 1065593, 1038217, 1072086, 918046]"
1971,"[829291, 1065593, 1038217, 1029743, 899624]"
1972,"[1118235, 1085604, 1062966, 1042942, 929018]"
1975,"[1036495, 1065593, 1038217, 5574377, 1108055]"
1976,"[849202, 879755, 833025, 1082990, 901772]"
1977,"[848029, 1065593, 1083721, 1009449, 1029743]"
1979,"[848029, 1065593, 1133018, 888586, 1092354]"
1980,"[824593, 1065593, 879755, 935993, 8090541]"
1981,"[848029, 1065593, 1126899, 878996, 845208]"
1982,"[1130729, 1065593, 1038217, 961554, 888532]"
1983,"[1082627, 1038217, 1085604, 1029743, 950206]"
1984,"[848029, 1065593, 1029743, 981760, 951590]"
1985,"[8116306, 1038217, 981760, 1106523, 918018]"
1986,"[848029, 1065593, 5568378, 1029743, 981760]"
1987,"[12330909, 1065593, 1038217, 1313189, 1419980]"
1988,"[874972, 1065593, 1038217, 1106523, 923746]"
1989,"[1077208, 1065593, 1038217, 1005186, 7441419]"
1990,"[848029, 1065593, 1029743, 856942, 847982]"
1993,"[848029, 1038217, 1133018, 961554, 1018740]"
1994,"[848029, 1065593, 1091365, 1126899, 836703]"
1995,"[1054432, 1065593, 981760, 1029743, 923746]"
1996,"[948239, 1065593, 1038217, 1126899, 6034577]"
1997,"[9396888, 1038217, 879755, 991575, 821083]"
1998,"[1036495, 1038217, 879755, 1053690, 827683]"
1999,"[848029, 1065593, 995242, 1086238, 1127831]"
2000,"[848029, 1065593, 1106301, 1050851, 926905]"
2001,"[1106872, 1065593, 1038217, 935249, 1126899]"
2002,"[848029, 1065593, 879755, 1106523, 961554]"
2003,"[848029, 1065593, 1058997, 5569471, 10344714]"
2004,"[10180500, 1038217, 879755, 1055425, 8177622]"
2005,"[848029, 1065593, 951590, 889649, 819978]"
2006,"[920091, 1065593, 879755, 893501, 5574377]"
2007,"[836917, 1065593, 1038217, 1106523, 961554]"
2008,"[9655629, 1065593, 879755, 1126899, 5570383]"
2010,"[826666, 1065593, 1038217, 1044078, 857130]"
2011,"[848029, 1038217, 893501, 961554, 1053282]"
2012,"[982469, 879755, 833025, 972416, 947798]"
2014,"[848029, 1038217, 5592931, 1054688, 913785]"
2015,"[7100966, 1065593, 1038217, 1029743, 1048462]"
2016,"[836445, 1062966, 833025, 1127624, 1094744]"
2017,"[970747, 1065593, 879755, 983584, 1131602]"
2018,"[970152, 1065593, 879755, 1106523, 1015375]"
2019,"[1038663, 868764, 1119051, 1085604, 856818]"
2020,"[955259, 1065593, 1038217, 971949, 1132771]"
2021,"[1013928, 1065593, 1038217, 951590, 1019142]"
2022,"[906335, 1065593, 1038217, 1029743, 1060408]"
2023,"[918982, 1065593, 1038217, 1003699, 7443278]"
2024,"[5586225, 1065593, 1038217, 1126899, 9934800]"
2025,"[848029, 1065593, 1029743, 1092289, 5591083]"
2026,"[848029, 1065593, 916122, 984715, 944534]"
2027,"[1088771, 1065593, 879755, 819765, 909894]"
2028,"[887474, 1038217, 981760, 1097661, 8090509]"
2029,"[899019, 1065593, 1038217, 9523059, 825749]"
2030,"[877611, 1065593, 1038217, 995242, 1055425]"
2031,"[848029, 1065593, 1133018, 1038745, 981760]"
2032,"[1127227, 981760, 879755, 1070820, 1060408]"
2033,"[9297026, 1065593, 1038217, 1000170, 9221914]"
2034,"[848029, 1065593, 1126899, 903325, 849297]"
2035,"[848029, 1065593, 844165, 969866, 960641]"
2036,"[1069506, 1065593, 1038217, 1126899, 885290]"
2037,"[848029, 1065593, 1029743, 1018007, 982706]"
2038,"[858730, 1065593, 1038217, 1029743, 844165]"
2039,"[926737, 1065593, 1038217, 1085604, 917174]"
2040,"[1021225, 1065593, 1038217, 1085604, 1005186]"
2041,"[1088771, 1065593, 981760, 1074333, 5569893]"
2042,"[833940, 1065593, 879755, 1029743, 9655528]"
2043,"[847434, 1038217, 1085604, 894439, 1106301]"
2044,"[848029, 1065593, 848684, 1048068, 844179]"
2047,"[12262778, 1062966, 1092026, 8090537, 824005]"
2048,"[6391137, 1065593, 1038217, 1106523, 957736]"
2049,"[904129, 1065593, 879755, 956672, 903280]"
2050,"[870452, 1065593, 879755, 951590, 908531]"
2053,"[1013928, 1038217, 879755, 9392700, 980657]"
2055,"[1014253, 1065593, 879755, 1133018, 971836]"
2056,"[965864, 1065593, 1038217, 1106523, 1125123]"
2057,"[1053022, 1038217, 833025, 977798, 1043494]"
2058,"[920091, 1065593, 1038217, 5569471, 903325]"
2059,"[9524291, 1065593, 1038217, 1031316, 5569230]"
2060,"[970152, 1065593, 1038217, 986912, 1110572]"
2061,"[848029, 1065593, 880104, 1029743, 981760]"
2062,"[6533765, 879755, 1092026, 1029743, 1106301]"
2063,"[874972, 1065593, 1038217, 986912, 1005186]"
2064,"[13511875, 1065593, 1038217, 1006483, 13095350]"
2065,"[852015, 1038217, 981760, 8090521, 1101173]"
2068,"[848029, 1065593, 1070820, 1127831, 865486]"
2069,"[1000753, 1065593, 1085604, 1106523, 981760]"
2070,"[12810391, 1065593, 844165, 1085604, 1019940]"
2071,"[12731748, 1065593, 1085604, 918752, 1044078]"
2074,"[848029, 1038217, 1106523, 1101173, 7441419]"
2075,"[982469, 981760, 879755, 1065593, 1107973]"
2076,"[13416117, 1065593, 1038217, 981760, 880427]"
2077,"[1016753, 1065593, 1038217, 1106523, 1054889]"
2078,"[924770, 1065593, 1038217, 982469, 1029743]"
2079,"[955259, 1065593, 1038217, 1106523, 1028816]"
2080,"[874972, 1062966, 893501, 8090521, 936792]"
2082,"[970747, 1038217, 879755, 995242, 961554]"
2083,"[948670, 1065593, 1038217, 1070820, 933835]"
2084,"[878715, 1065593, 1038217, 862349, 981760]"
2085,"[6533765, 1062966, 893501, 962229, 983795]"
2086,"[10285421, 1065593, 1085604, 868764, 986912]"
2087,"[948670, 1038217, 879755, 916993, 1137688]"
2088,"[1025435, 1065593, 879755, 1029743, 1106301]"
2089,"[848029, 1065593, 1126899, 5592990, 985622]"
2090,"[1032967, 1065593, 1038217, 995242, 845109]"
2093,"[848029, 1065593, 8090537, 1029743, 981760]"
2094,"[848029, 1065593, 879755, 916993, 1052912]"
2095,"[6533765, 1065593, 879755, 1133018, 1116476]"
2097,"[6533765, 1065593, 1038217, 6391557, 893501]"
2099,"[6533765, 1065593, 1038217, 1010190, 1029743]"
2100,"[12731685, 1038217, 879755, 1133018, 909894]"
2101,"[848029, 1065593, 1101010, 1029743, 819978]"
2102,"[12262778, 1065593, 1038217, 995242, 962229]"
2107,"[874972, 1065593, 981760, 5995281, 995242]"
2108,"[1000753, 879755, 1092026, 1029743, 8090533]"
2109,"[848029, 1065593, 981760, 1026439, 871909]"
2110,"[9469654, 1065593, 1038217, 1026118, 1106523]"
2111,"[9297026, 1065593, 1038217, 1058997, 908531]"
2112,"[970747, 1065593, 879755, 1029743, 5563693]"
2113,"[848029, 879755, 948232, 5568378, 8090521]"
2114,"[968072, 1065593, 1038217, 986912, 1005186]"
2115,"[6979253, 1038217, 879755, 1070820, 5569845]"
2116,"[848029, 1065593, 1038217, 1122547, 12263788]"
2117,"[848029, 1038217, 1133018, 909894, 6534077]"
2119,"[12731432, 1065593, 879755, 961554, 870547]"
2120,"[511273, 1065593, 1038217, 486782, 687292]"
2121,"[1034176, 1065593, 1038217, 1057260, 995242]"
2122,"[848029, 1065593, 16809348, 1029743, 981760]"
2123,"[951009, 1065593, 879755, 10285454, 1076199]"
2124,"[975433, 1065593, 1038217, 1062002, 1106523]"
2125,"[899019, 1065593, 1038217, 1029743, 883003]"
2126,"[10285421, 1065593, 1038217, 1126711, 8090532]"
2127,"[848029, 1065593, 1029743, 5572828, 983584]"
2129,"[12172071, 1065593, 1085604, 1029743, 1050851]"
2130,"[1102139, 1065593, 1038217, 1106523, 909800]"
2131,"[830203, 1065593, 879755, 861445, 1029743]"
2132,"[848029, 1065593, 13416937, 995242, 865741]"
2133,"[1057949, 1065593, 1038217, 1126899, 904105]"
2134,"[7166915, 1065593, 1038217, 1051468, 962229]"
2136,"[848029, 1065593, 901062, 1007269, 13906641]"
2137,"[1069312, 1038217, 879755, 995242, 2035308]"
2138,"[5995072, 1065593, 1038217, 1029743, 893501]"
2139,"[853887, 1038217, 879755, 875392, 989409]"
2140,"[836665, 1065593, 1038217, 862349, 1023720]"
2141,"[844462, 1065593, 1038217, 1070820, 951590]"
2142,"[5995129, 1065593, 1085604, 6632283, 5568729]"
2144,"[848029, 1065593, 170997, 263792, 81562]"
2145,"[950051, 1065593, 1038217, 997821, 866211]"
2146,"[1138243, 1065593, 1038217, 1053690, 998678]"
2147,"[848029, 1065593, 1106523, 906658, 1051516]"
2148,"[948670, 1065593, 1038217, 1133018, 892144]"
2149,"[849202, 1065593, 1038217, 1106523, 939681]"
2153,"[848029, 1065593, 1092026, 5592931, 967496]"
2154,"[848029, 1065593, 1133018, 1127831, 999270]"
2156,"[12262830, 1065593, 981760, 1122358, 965889]"
2158,"[6533765, 1065593, 879755, 862349, 951412]"
2159,"[6533765, 1065593, 1038217, 1133018, 1042942]"
2160,"[874972, 1065593, 1038217, 953539, 1070702]"
2161,"[848029, 1065593, 1126899, 951176, 1053690]"
2162,"[979674, 1065593, 1038217, 6395907, 995242]"
2165,"[848029, 1038217, 1029743, 951590, 1127831]"
2168,"[851349, 879755, 844165, 8090521, 1116253]"
2170,"[7160764, 1038217, 1062966, 1037840, 1029743]"
2171,"[6602270, 1065593, 1038217, 1106073, 951590]"
2172,"[1101744, 1065593, 1038217, 1029743, 1108055]"
2173,"[13877231, 1065593, 879755, 951590, 913210]"
2174,"[848029, 1038217, 1075368, 1126899, 860975]"
2175,"[6978917, 1065593, 1038217, 1119761, 1029743]"
2179,"[9831469, 1065593, 1038217, 883186, 871611]"
2181,"[1034868, 1065593, 1038217, 9187298, 1029743]"
2182,"[848029, 1065593, 73207, 5567704, 1029743]"
2183,"[12731432, 1065593, 1038217, 908531, 995242]"
2184,"[901067, 1038217, 1062966, 1106523, 1073150]"
2185,"[895667, 1065593, 1038217, 5570882, 1116096]"
2186,"[917384, 1065593, 1038217, 951590, 1106523]"
2187,"[1038663, 1065593, 879755, 908531, 995242]"
2188,"[974156, 1038217, 879755, 1106523, 932949]"
2189,"[827939, 1065593, 1038217, 913210, 937626]"
2190,"[12731703, 879755, 916381, 1133018, 883003]"
2192,"[1029688, 1065593, 1038217, 1028816, 13910006]"
2193,"[13510931, 1065593, 1038217, 1070820, 8090537]"
2194,"[9396688, 879755, 1062966, 995242, 866211]"
2195,"[848029, 1065593, 1126899, 1062002, 874149]"
2196,"[12731432, 1065593, 879755, 995242, 889731]"
2197,"[1021324, 1065593, 1038217, 5569230, 1102959]"
2198,"[1013928, 879755, 1062966, 1065593, 1108624]"
2199,"[948670, 1065593, 1038217, 962568, 916993]"
2200,"[5578437, 1065593, 879755, 981760, 837339]"
2203,"[1018818, 1065593, 879755, 1029743, 12731571]"
2204,"[6533765, 1065593, 1038217, 951590, 5592931]"
2206,"[848029, 1065593, 1029743, 873902, 959830]"
2207,"[1013928, 1062966, 893501, 986912, 995242]"
2208,"[930283, 1038217, 1085604, 5569230, 1028891]"
2209,"[906844, 1038217, 1085604, 1029743, 981760]"
2210,"[848029, 1065593, 965766, 1131438, 1095068]"
2211,"[12171886, 1065593, 1038217, 1126899, 12487154]"
2213,"[1108094, 1065593, 1038217, 995965, 1106523]"
2214,"[848029, 1065593, 1063515, 1029743, 981760]"
2215,"[13416117, 1038217, 879755, 890695, 1133018]"
2216,"[1022085, 1065593, 1038217, 1070820, 821292]"
2217,"[1081944, 1065593, 981760, 862349, 1092588]"
2218,"[1138423, 1065593, 1038217, 903325, 873964]"
2220,"[848029, 1065593, 935811, 1029743, 981760]"
2221,"[1000753, 1065593, 1038217, 1058997, 1040355]"
2222,"[1034176, 1065593, 1038217, 5569230, 933918]"
2223,"[836445, 1065593, 1038217, 834103, 1011300]"
2224,"[1007279, 879755, 833025, 923670, 847982]"
2225,"[894499, 1065593, 1038217, 873887, 970202]"
2226,"[6552959, 1065593, 1038217, 1056509, 1085604]"
2227,"[1038663, 879755, 893501, 1029743, 917033]"
2229,"[1034176, 1065593, 1038217, 862349, 880427]"
2230,"[1130729, 1038217, 981760, 995242, 9333734]"
2231,"[859877, 1065593, 1038217, 1126899, 825208]"
2232,"[1087618, 1065593, 879755, 868764, 908531]"
2233,"[860248, 1065593, 1038217, 1058997, 1081177]"
2234,"[1122255, 1065593, 1038217, 984315, 915493]"
2235,"[943223, 1065593, 1038217, 857130, 976199]"
2236,"[848029, 1065593, 921345, 1071713, 1017838]"
2237,"[849202, 1065593, 1038217, 908531, 824073]"
2238,"[1000753, 1085604, 833025, 918746, 1109778]"
2240,"[982469, 879755, 1062966, 1106523, 1048299]"
2241,"[848029, 1038217, 995242, 923746, 8273833]"
2242,"[848029, 1065593, 1037840, 878445, 1110843]"
2243,"[1133745, 1065593, 879755, 971922, 854920]"
2244,"[829291, 879755, 833025, 1108131, 1083787]"
2245,"[6533765, 1038217, 1085604, 1082310, 1133018]"
2247,"[1065538, 1038217, 879755, 1106523, 872137]"
2248,"[848029, 1038217, 932863, 1091520, 1130763]"
2250,"[12731432, 1065593, 1038217, 908531, 1029743]"
2251,"[970866, 1065593, 1038217, 844165, 888988]"
2252,"[970866, 1038217, 879755, 995242, 1048462]"
2255,"[848029, 1065593, 1029743, 981760, 951590]"
2256,"[848029, 1065593, 1051211, 1029743, 981760]"
2257,"[1126465, 1038217, 981760, 1104349, 1133018]"
2259,"[848029, 1065593, 1029743, 981760, 951590]"
2260,"[866548, 1065593, 1038217, 986635, 995242]"
2261,"[975085, 1038217, 1062966, 1106523, 926905]"
2262,"[848029, 1038217, 1019247, 919589, 862349]"
2263,"[974156, 1062966, 893501, 995242, 976199]"
2264,"[9655676, 1065593, 1038217, 1126899, 916122]"
2266,"[1040915, 1038217, 1085604, 862349, 923789]"
2267,"[13512739, 1065593, 1038217, 1126899, 907392]"
2268,"[874972, 1038217, 879755, 901470, 1065593]"
2269,"[12731517, 1065593, 1038217, 951590, 844179]"
2270,"[1002787, 879755, 893501, 5566804, 1054814]"
2272,"[5585068, 1065593, 1038217, 1040807, 1136341]"
2273,"[1069506, 1065593, 1038217, 998373, 923746]"
2274,"[899019, 1065593, 833025, 1009449, 1101010]"
2275,"[1134483, 879755, 893501, 1040579, 844179]"
2276,"[848029, 1065593, 908531, 6979753, 854976]"
2277,"[826666, 833025, 893501, 1097001, 932503]"
2278,"[848029, 1065593, 1017220, 901062, 6633342]"
2279,"[848029, 1038217, 947658, 844165, 1009368]"
2280,"[982469, 1038217, 879755, 1093603, 5569230]"
2281,"[1031522, 1065593, 981760, 13213082, 1126899]"
2282,"[929925, 1065593, 1038217, 1028816, 1070820]"
2283,"[949030, 1065593, 1038217, 1106523, 8119103]"
2284,"[1088705, 1065593, 1038217, 981760, 9677670]"
2285,"[848029, 1065593, 8293343, 1058997, 991874]"
2286,"[1111391, 1065593, 1038217, 1070820, 883871]"
2287,"[848029, 1065593, 1029743, 1082212, 1087102]"
2288,"[1118946, 1065593, 1038217, 861445, 9483753]"
2289,"[984680, 1065593, 1038217, 995242, 834396]"
2290,"[12781731, 1065593, 1038217, 1076467, 1029743]"
2291,"[848029, 1038217, 12523928, 962588, 957410]"
2292,"[848029, 1065593, 995242, 880895, 833025]"
2294,"[848029, 833025, 893501, 1106523, 923746]"
2295,"[1038663, 1065593, 879755, 950206, 5591490]"
2296,"[848029, 879755, 1062966, 1029743, 877498]"
2297,"[848029, 1065593, 966148, 857006, 1009449]"
2298,"[826666, 1065593, 1038217, 871756, 821741]"
2299,"[1035771, 1038217, 879755, 1091858, 981716]"
2300,"[1095964, 1038217, 879755, 1029743, 903325]"
2301,"[1057749, 981760, 879755, 1029743, 916122]"
2302,"[848029, 1065593, 995242, 901543, 8090532]"
2303,"[899019, 1065593, 879755, 1029743, 975633]"
2305,"[1052294, 1065593, 1038217, 1029743, 1069039]"
2307,"[1134428, 1038217, 879755, 883003, 995242]"
2308,"[848029, 1065593, 1068292, 854852, 835300]"
2309,"[848029, 1065593, 1106523, 981760, 951590]"
2310,"[848029, 1038217, 995242, 909894, 916381]"
2312,"[944018, 1038217, 879755, 903325, 874149]"
2313,"[848029, 1065593, 1029743, 981760, 951590]"
2314,"[1048257, 1065593, 1038217, 951412, 1109014]"
2317,"[1061228, 1065593, 879755, 1029743, 1038985]"
2319,"[1013928, 879755, 833025, 937791, 908145]"
2321,"[1108094, 1065593, 1038217, 880888, 1029743]"
2322,"[851066, 1065593, 1038217, 1126899, 901656]"
2323,"[848029, 1065593, 5565322, 950170, 1029743]"
2324,"[865907, 1065593, 1038217, 967760, 1029743]"
2326,"[848029, 1065593, 907128, 909894, 6979427]"
2328,"[1048257, 1065593, 1038217, 1082990, 1136657]"
2330,"[1076842, 1065593, 1038217, 924423, 1049918]"
2331,"[8358621, 1038217, 879755, 859075, 1103105]"
2332,"[860248, 1065593, 1038217, 1131506, 1029743]"
2333,"[848029, 1065593, 862349, 981760, 951590]"
2334,"[906335, 879755, 916381, 1029743, 892573]"
2335,"[9835223, 1038217, 833025, 12302069, 1029743]"
2336,"[848029, 1065593, 1029743, 833025, 987724]"
2337,"[1013928, 1038217, 1062966, 1097398, 1065593]"
2338,"[1112592, 1065593, 1038217, 1106523, 981760]"
2339,"[848029, 1065593, 937845, 1029743, 981760]"
2341,"[6533765, 1119051, 862349, 844165, 833025]"
2342,"[866548, 1065593, 1038217, 995242, 7166865]"
2343,"[1096905, 1065593, 1038217, 995242, 1092026]"
2344,"[948888, 879755, 1062966, 1133018, 5569230]"
2345,"[1103808, 879755, 844165, 1029743, 5569230]"
2346,"[848029, 879755, 869252, 991442, 1029743]"
2347,"[1065538, 1038217, 879755, 1029743, 908531]"
2348,"[848029, 1065593, 861445, 1029743, 981760]"
2349,"[848029, 1065593, 7409918, 1070820, 9570173]"
2350,"[848029, 1038217, 951590, 995242, 905636]"
2351,"[6514287, 1065593, 1038217, 995242, 1048727]"
2352,"[991205, 1065593, 879755, 1133018, 1006184]"
2353,"[848029, 1065593, 866211, 1047769, 12352201]"
2354,"[12262778, 1065593, 1038217, 1126899, 5570685]"
2355,"[848029, 1065593, 1029743, 981760, 951590]"
2357,"[848029, 1065593, 1029743, 981760, 951590]"
2358,"[1000753, 1065593, 1038217, 1009449, 972931]"
2359,"[6533765, 1085604, 1062966, 1106523, 1044078]"
2360,"[930870, 981760, 1085604, 1029743, 5568729]"
2361,"[906631, 1065593, 1038217, 1126899, 865511]"
2362,"[848029, 1065593, 5588161, 908531, 873627]"
2363,"[878184, 1065593, 1038217, 944137, 840501]"
2364,"[1967933, 1065593, 1038217, 1874568, 1817725]"
2366,"[948670, 1085604, 1062966, 995242, 1044078]"
2367,"[829291, 879755, 1062966, 1118120, 1029743]"
2368,"[939891, 1038217, 879755, 981086, 857540]"
2369,"[848029, 1065593, 1029743, 842140, 951590]"
2370,"[12731543, 1065593, 879755, 981760, 10200444]"
2371,"[1013928, 1038217, 981760, 1072523, 6533641]"
2372,"[982469, 1065593, 1038217, 995242, 987562]"
2373,"[848029, 1065593, 1407216, 1313189, 1142063]"
2374,"[1000753, 1065593, 1085604, 1070820, 908531]"
2375,"[848029, 879755, 1062966, 1036501, 899624]"
2376,"[1021695, 1038217, 981760, 1005186, 8249443]"
2377,"[899019, 1065593, 981760, 995242, 1096036]"
2378,"[1054402, 1065593, 1038217, 1129576, 828867]"
2379,"[860248, 1065593, 1038217, 1058997, 1137688]"
2380,"[948670, 1065593, 1038217, 995242, 909894]"
